,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,248.34598207389632,-1.5973787840807414,-38.069093962138346,19.45212961165597,-14.414714313510686,-5.819380109669354,7.026455035373368,-12.293506511676055,-4.109456625978332,-0.6796723247222486,-7.567956108074943,0.33142379377352416,-4.6341425173544595,3.2478653213186806,-0.037439184754827125,-0.5161567364520716,0.982516641457597,2.388624982646391,-1.3137080708778723,0.7218705313666453
1,249.94852689303121,-36.61319281580145,16.674190367031603,-1.268248904364362,12.187654884308017,15.180881569538773,-17.256158698961396,12.152777124966057,6.223498275421668,-1.5950242962808379,-7.170988757440218,0.8336882274205634,0.5047167365074884,-4.23033450712093,-2.6837114094200833,0.46546584632498095,-3.25932202465895,1.0776188276603669,1.1468005579258034,-1.524657182439778
2,248.10069043627843,22.99821918594988,-13.57577261924049,0.8966951152801504,1.7409419714745367,7.914319295117734,-8.930629521539275,1.7633128804415772,1.499583261630169,-0.9898982923003911,-6.0358259697624685,-11.45241717362061,-0.6746711447027556,-1.7950313685060142,-1.779208898659505,-2.893443116001974,0.06156920118140024,0.38889868948080464,0.5704756106346381,0.22838376360091542
3,247.37774120509872,-3.5211796198326417,-5.645188548505464,4.159061331866717,1.8841070045413983,-11.364769503673802,-9.185031595690939,-3.5775450523362733,7.658486187069871,4.647302122524281,-2.806943026061357,5.840562406198631,-3.202525632816433,-2.9141950463044743,4.612590989172731,-3.897313031286771,1.4144480120897824,-1.5739452341195908,1.1041944591229536,-1.6125384388649093
4,246.52521753342089,-60.280688772879486,23.637708939791555,1.4552645574204768,-2.9524376698897807,6.9783458238286835,-0.9867383445663915,1.4630099019236302,-3.73986894656257,-1.5147012704980765,-8.618419623586954,0.31794277219653844,3.0728878248252647,5.444831446522086,3.0901113542486764,3.386473650319709,0.4140728603365297,-3.39531666197743,-0.5983293659980379,-2.7518201358889987
5,242.9877390699062,-46.036055782195014,-22.694131718949745,0.29297388591265217,-23.647756235290586,6.0326803802794355,4.66520082819059,2.907723917191296,-1.5091102116684292,0.8083008603356938,0.6548957655818249,5.725681169556921,1.4775705147376335,3.5222416795234244,5.127052210439979,2.5697254944508168,1.9352059290163957,0.303689015762995,0.049428507369648066,1.1220849138845326
6,245.0467354289187,-5.425748384534453,16.166870597247232,4.207813392436606,-0.3735376754086946,1.5431294300259928,4.509155270426206,-3.0204273032412896,17.010094731707817,-0.9252579329215797,-6.187775443519365,-6.916757483696334,-2.9431912103154954,-7.286870882216971,-0.37049769906367036,-1.095634910739085,-3.1910496387249006,0.30011019592556887,0.9784854444947341,-0.8143840561982526
7,243.4011646741716,-46.13474186253459,18.86216477586641,-26.841487287320813,3.799406848231871,17.61011470880182,-4.609871430509123,-6.353306172544458,-3.0345619175810845,-2.6132859998554068,-2.2940771156211155,-5.872501991881918,-0.26387483770314957,6.704352876890795,-1.4808964341657787,2.2979039696096937,1.653029725143671,-0.5533422647975704,-0.6726894729173117,-0.7634489345472891
8,241.95447880791426,-42.96173874578675,10.017785299082545,-11.112379680682457,-9.915126522867302,4.431890626154064,-16.38968002106159,4.731978371567861,6.821565662074931,-0.2518602649530231,3.024583134631249,3.9563702376087253,-0.9937140743416454,-2.104969153761744,3.3644371597776854,0.3596949821136628,1.6952692416643573,-0.6426677636569623,0.05955573405616669,-2.074842113067159
9,244.64030596910752,39.68705390047051,70.46244190383435,-12.955342163534082,-11.90579748245635,-7.208741849751984,11.171276996953933,2.4193960387265374,9.084610374593916,-2.0513928273294466,-7.9276623420580785,9.893147605774079,-1.7740094908880515,-5.818774597348694,-1.2157542368758136,5.1390452749202975,-2.3488190194028333,-2.209086694968472,0.20366987844905843,-3.2588244688670476
10,244.60544129006627,77.32533044573779,83.55892401474806,5.36730798385563,-7.192668733900584,15.072233973325192,-4.151744015859822,-9.853401347641897,-12.763290832747659,-10.261061806290554,-13.5763882436896,11.998527231240628,2.7322658624033953,-1.8615055661184505,-0.7368652920402552,5.906639308164334,4.272699892137082,-3.790441106849301,2.211058822839109,-1.508410798158292
11,237.83094793495113,13.486836574006583,-37.696034104121765,16.38419355876639,-4.416620537788604,4.155110060086373,7.393403696176495,11.137725623007732,5.175377300598068,-1.878757136516348,2.642722867143451,-10.426730292684677,10.447751378122833,3.0751978881111017,-2.3432859847805294,2.442811420195425,0.5050473885719695,2.4195929808496377,-2.3574544444528933,-0.1247916853318967
12,236.48138771363668,-11.782544797026649,-34.94660824276789,-31.166042671176,-5.333872175874695,-8.705502168597071,-19.37296843473625,-18.23674814924752,3.694541413303328,-0.9413265919301856,-3.555212855430635,0.7287279827306624,8.85485459304813,3.9105870625375956,8.696714139388078,0.3035929709907412,5.463362798418558,0.9599976210679235,0.07490616928523687,-0.6333151545228178
13,235.2491255961821,39.431928627966684,-57.14969165071024,1.735225633396916,-1.8470956454645995,-3.0938744393978674,10.840949349436816,-9.090473451924572,-4.022817632786116,-4.21559130733346,-11.054240820836277,-4.524921101724546,1.3292990240491567,0.6703945816734311,-2.1490178950925927,-1.0352388103107981,-1.2847100679002008,-3.3248571087694367,-0.9857232461337451,-0.1617357535774117
14,238.16784592665104,37.87052509505439,51.097027654211516,16.843766482296964,-41.38512047403089,-14.237852312154708,-7.701934789677565,0.8015138932812232,-8.986199447799619,-2.5410325469868833,1.7563144932102956,6.215628316996215,2.7751307614900185,-0.6394724042113712,6.173904517902749,5.60601288204779,-2.3794117321242374,3.618257216152779,-2.69103178581067,-0.05189971954943211
15,236.2359043826209,45.3433053077293,-13.755895208547656,28.990145052848433,14.896927156102215,-13.940143550589244,-18.38702432413971,15.380945204798106,-2.7056151735687046,-1.7475858080654467,-5.877331044079079,-3.9093248633030964,-0.8682633251372084,2.075788208799241,1.0866060206205157,1.1769542804574473,-0.06316094653623198,2.8470916940113122,-1.0825347244968277,-1.2221098041310345
16,233.92847311600312,39.07541455316685,-25.624442466170102,29.35906845663967,3.9515310921252556,4.31715331356439,-9.987224085107346,-8.195502418592515,2.1166456849383333,-4.099523702741821,-6.626368075514203,0.9527954292798629,-5.2442837962465605,-2.585077164911308,2.4197243534125623,-1.475434711494706,1.0122538863192383,2.6224216445701543,-2.250101741547077,0.5918145617492099
17,231.89232617671462,12.08060340136215,-27.62902604324039,8.8435785779201,-16.53845450800037,-6.570466123787998,-0.17410183155209918,-8.01778931194908,-2.762117380959427,-3.534274066223743,-4.964939661466908,-1.9131054898468587,1.1629374941745516,3.059813618981048,-1.2738272223582106,-2.383182076120472,4.262420498889101,0.7479560574096873,-1.785018178129112,1.2603169535092544
18,232.45545969584103,-17.699972664965742,-8.088738634316,-1.6176545869162227,18.207271119084243,-9.584890325831951,-4.921375062819559,-0.6147675388898461,-8.293607746155041,-10.02652840551397,0.6077881700249832,2.01126849975152,-1.9208241936966615,0.6349199642227422,9.008145017822924,-2.2952560381946014,2.1638668491409043,-1.7869038090907217,-0.1898074251993536,1.9302676694628538
19,232.9903737363347,39.51814519889723,41.90220321721623,-8.150751242896247,-27.495687647095142,-2.3994289026837503,8.748846378594608,23.277078143101587,-21.1203378474815,23.680034843318275,-3.8578968657492214,3.796003474386038,-3.661978275548375,4.718083198718911,0.7503919639901169,-2.185018912810764,-5.474745667127899,-0.980910519575191,2.934834858236479,-2.342724873522368
20,227.79823301088513,2.747885661272516,-58.107430306162385,-11.158793476417227,4.2450631201454225,9.667854197921192,-18.545073395964298,-12.223425872962284,-15.466650067918666,6.550992275784885,-7.165813673500718,-0.1777369607454645,5.451219074812293,2.222245804252799,1.6405241932767403,3.4322623119196294,1.3292045786166586,2.237971113785383,-0.4308443678424697,-2.920047335705724
21,228.6515170804619,-22.714716361061612,-7.6831306812723685,25.289871336529664,-7.112530677316678,0.5495069387482919,5.726516826237531,-4.6774658327974,-3.0716663976477996,2.0667197434197955,0.589242522235958,1.8221301892291775,0.09847070817944123,0.6260384584463881,3.5139051105421903,-1.929005248949529,1.4311991778832596,-0.757959608241506,0.7495968958029101,0.5293026209099843
22,226.4014297156163,10.897019791558217,-30.56288431725688,-14.188984453717708,-19.402468358612545,2.1093540148746612,4.209822859919888,-32.331777758037546,11.201172728697523,5.510713050308008,-0.6431629419769562,-6.3896961575121995,1.7965816303827613,1.4005866203402126,4.75916952065305,-0.12693931084789814,0.9658565574108545,-1.420616510161688,-0.4254195262854942,-1.5430199721390536
23,226.5212939462426,73.79021627659377,-48.53458821685317,-9.371973932367846,13.577879859673239,-3.5985108359955604,-19.0600816425496,-18.833947666343278,-5.40533447057045,-0.9790403261098032,-13.727430002251007,4.539607841373586,-4.570328996569001,-0.34114499772762447,-1.5651284193997184,-1.7486856888257432,-0.7795735959702094,-2.399502386609583,0.02595047575454422,1.2571660079844869
24,226.47920629112804,16.15258532560155,11.031454536920888,-24.94684038431006,-11.896399934383764,2.8681962635299794,3.305206379108039,-17.18761554658046,18.78730936360842,-3.4326060436885513,-1.629135393777892,-7.789884399591976,-1.834164937228426,-4.664431802724944,4.8796386329326715,0.9623017157603202,-4.8396836957898905,1.8420883740661917,0.45233246745743566,-2.480663377470517
