205.468000,529.283000,231.214000,519.219000,253.596000,512.912000,269.988000,517.954000,288.030000,513.271000,311.268000,520.366000,332.125000,529.946000,310.917000,548.517000,288.397000,557.073000,269.255000,559.293000,250.830000,557.008000,229.227000,549.051000,216.983000,530.917000,252.644000,531.018000,269.782000,532.970000,288.026000,530.845000,321.860000,531.739000,287.431000,532.067000,269.048000,534.224000,251.830000,532.044000
254.361000,712.661000,291.669000,712.074000,324.496000,709.141000,347.032000,714.604000,371.448000,707.545000,408.867000,706.853000,448.290000,701.731000,412.083000,739.978000,376.589000,756.907000,350.356000,761.401000,326.114000,759.233000,291.858000,745.846000,267.953000,716.804000,326.001000,728.099000,348.816000,730.350000,373.969000,725.321000,434.828000,707.705000,372.751000,727.045000,347.702000,731.375000,324.691000,728.722000
232.081000,597.905000,265.328000,584.731000,295.222000,578.406000,320.338000,584.930000,348.613000,578.976000,382.253000,587.323000,414.084000,599.413000,381.489000,621.023000,348.203000,631.081000,317.982000,633.553000,290.766000,630.540000,261.472000,620.176000,245.650000,599.610000,294.303000,602.079000,320.379000,604.904000,349.010000,602.165000,399.994000,601.361000,347.662000,601.112000,318.666000,603.714000,292.501000,601.003000
226.464000,633.672000,261.591000,635.011000,296.416000,634.777000,316.315000,641.381000,340.374000,635.965000,372.433000,638.061000,404.120000,639.455000,372.216000,667.681000,339.993000,682.594000,314.939000,685.416000,292.177000,681.237000,259.617000,665.489000,238.950000,638.208000,296.359000,651.029000,316.998000,654.301000,341.586000,651.074000,390.688000,644.212000,340.678000,650.606000,316.332000,653.568000,296.061000,649.721000
234.817000,624.984000,267.832000,612.931000,299.398000,606.235000,322.420000,612.988000,348.127000,606.952000,378.009000,614.259000,405.461000,626.101000,377.197000,651.895000,347.373000,664.307000,320.077000,667.728000,294.948000,664.849000,264.586000,653.145000,248.472000,627.702000,298.954000,627.954000,322.493000,630.623000,348.772000,627.378000,390.897000,629.552000,347.689000,631.558000,321.437000,635.336000,297.830000,632.553000
234.497000,626.798000,265.398000,609.787000,295.323000,601.104000,318.056000,608.084000,342.735000,602.712000,370.929000,613.270000,394.410000,628.911000,370.022000,652.912000,342.094000,663.180000,315.739000,665.351000,290.861000,662.115000,262.061000,650.820000,248.439000,627.588000,294.184000,624.080000,317.427000,626.673000,342.511000,624.936000,381.500000,630.658000,341.510000,630.471000,316.345000,632.760000,292.946000,629.722000
246.842000,610.127000,279.236000,595.516000,309.116000,588.084000,332.353000,594.539000,357.896000,588.878000,388.960000,597.152000,417.353000,610.272000,389.326000,632.512000,359.417000,643.519000,332.252000,646.054000,307.179000,643.265000,277.823000,633.073000,260.702000,611.168000,309.138000,610.960000,332.783000,613.340000,358.893000,610.821000,402.921000,611.831000,358.490000,612.432000,332.344000,615.091000,308.586000,612.313000
253.652000,659.243000,289.388000,659.298000,319.450000,658.062000,339.907000,665.815000,363.001000,661.505000,394.152000,666.346000,427.231000,666.454000,392.196000,696.562000,360.501000,707.018000,336.195000,708.366000,313.480000,703.575000,284.662000,688.727000,266.023000,664.426000,318.346000,675.934000,339.514000,680.395000,363.072000,678.107000,413.566000,671.200000,360.808000,677.832000,337.582000,679.453000,316.215000,674.850000
229.096000,600.476000,266.849000,599.620000,302.678000,598.879000,326.689000,605.394000,355.519000,599.447000,390.203000,601.711000,425.197000,605.516000,389.257000,635.053000,354.555000,651.010000,324.190000,654.382000,297.810000,650.715000,263.583000,634.430000,243.203000,605.467000,302.029000,618.706000,326.712000,621.979000,356.199000,618.308000,409.982000,610.015000,354.662000,617.740000,325.164000,621.375000,300.621000,618.040000
218.397000,588.383000,253.925000,578.109000,287.946000,573.897000,313.153000,580.461000,342.317000,574.312000,378.692000,579.365000,412.518000,588.386000,378.518000,622.950000,342.790000,637.843000,311.692000,641.125000,283.876000,637.757000,249.837000,622.880000,231.785000,591.873000,287.637000,596.233000,313.614000,599.326000,343.151000,595.987000,399.407000,592.045000,342.071000,605.011000,312.007000,608.857000,285.596000,605.546000
187.605000,474.004000,216.274000,466.217000,241.340000,462.143000,259.963000,467.531000,280.644000,463.451000,304.657000,469.276000,326.421000,476.921000,303.446000,497.468000,279.995000,506.867000,258.136000,508.930000,237.794000,506.310000,213.463000,496.128000,198.931000,475.773000,240.220000,478.950000,259.337000,481.611000,280.313000,479.507000,315.474000,478.698000,279.665000,482.526000,258.687000,484.813000,239.276000,482.230000
264.023000,643.512000,301.779000,637.596000,335.415000,634.031000,358.050000,639.795000,382.769000,633.580000,418.092000,636.157000,453.275000,638.675000,419.455000,670.648000,385.392000,684.216000,358.832000,686.948000,334.147000,684.307000,300.126000,671.491000,278.844000,646.190000,334.635000,654.629000,358.162000,657.007000,383.256000,653.863000,440.672000,642.452000,382.224000,655.142000,356.897000,657.919000,333.238000,655.385000
240.048000,604.544000,269.279000,594.295000,297.131000,589.004000,318.633000,594.556000,342.353000,588.657000,374.351000,593.912000,404.919000,602.104000,374.724000,627.656000,343.466000,638.281000,317.683000,640.923000,294.499000,638.563000,266.664000,628.328000,251.908000,606.968000,297.308000,609.972000,319.352000,611.815000,343.603000,608.835000,392.176000,605.670000,342.078000,609.427000,317.606000,612.168000,295.498000,609.847000
247.295000,672.094000,284.309000,669.195000,319.460000,666.775000,341.750000,672.948000,367.836000,666.731000,405.372000,669.120000,442.885000,670.331000,406.650000,703.489000,370.124000,717.799000,342.034000,720.345000,316.814000,716.968000,282.155000,701.802000,262.355000,676.090000,317.962000,686.444000,341.650000,689.465000,368.029000,686.444000,430.804000,674.757000,366.698000,687.212000,339.945000,689.478000,316.182000,686.210000
228.614000,608.790000,256.517000,593.034000,283.302000,584.771000,304.580000,592.682000,328.136000,588.248000,354.338000,599.757000,375.594000,615.804000,351.517000,637.521000,325.180000,645.375000,300.182000,646.312000,276.534000,641.646000,251.956000,630.022000,242.295000,610.426000,281.165000,607.875000,303.341000,611.636000,327.114000,610.975000,362.924000,616.630000,325.630000,612.097000,301.722000,613.559000,279.406000,609.522000
234.770000,555.204000,267.118000,540.719000,296.363000,532.417000,319.810000,538.694000,345.552000,532.336000,377.792000,540.494000,406.860000,551.972000,377.924000,577.626000,346.612000,588.043000,318.958000,590.207000,293.306000,587.529000,264.074000,576.818000,248.642000,556.175000,295.092000,554.320000,319.454000,556.874000,345.578000,554.369000,394.594000,553.475000,344.241000,558.855000,317.856000,561.279000,293.146000,558.487000
221.995000,583.207000,252.578000,571.277000,279.966000,564.082000,299.685000,570.368000,321.159000,565.537000,348.609000,574.212000,373.380000,586.173000,347.692000,607.367000,321.146000,617.607000,298.373000,620.029000,276.672000,617.153000,250.560000,607.218000,235.200000,584.595000,279.503000,585.885000,299.713000,588.223000,321.590000,585.974000,359.704000,588.191000,321.398000,587.947000,299.499000,590.446000,279.214000,587.818000
173.220000,416.857000,201.595000,410.741000,226.556000,408.270000,243.882000,413.094000,264.089000,409.985000,289.799000,415.004000,315.100000,422.039000,288.464000,440.337000,262.559000,447.695000,241.308000,448.728000,222.213000,445.992000,198.096000,436.675000,183.268000,419.164000,225.152000,423.122000,243.185000,425.736000,263.571000,424.303000,305.545000,423.676000,262.415000,426.855000,241.908000,427.895000,223.722000,425.401000
176.645000,478.381000,203.287000,471.234000,226.065000,467.218000,242.227000,471.789000,260.233000,467.841000,283.057000,472.978000,305.180000,479.695000,282.419000,497.566000,260.041000,505.566000,240.928000,507.361000,223.227000,505.349000,201.026000,497.235000,187.115000,480.112000,225.048000,482.816000,241.836000,484.897000,260.078000,482.875000,295.279000,481.535000,259.513000,484.224000,241.188000,486.153000,224.228000,484.180000
172.021000,494.849000,199.966000,489.819000,226.310000,486.576000,245.439000,492.121000,266.711000,488.161000,293.549000,493.099000,318.037000,498.638000,292.875000,523.642000,267.045000,535.195000,244.419000,537.573000,223.579000,534.575000,197.893000,521.716000,183.553000,497.450000,225.774000,503.523000,245.370000,506.424000,266.968000,504.123000,306.593000,501.129000,266.464000,509.120000,244.810000,511.687000,224.937000,508.765000
190.083000,480.592000,216.706000,474.185000,239.606000,470.714000,254.759000,475.575000,272.589000,472.327000,295.567000,477.724000,318.265000,484.446000,294.232000,504.332000,271.405000,511.664000,252.670000,512.923000,235.541000,510.130000,213.695000,501.106000,200.464000,483.149000,238.122000,485.244000,253.969000,487.794000,271.918000,486.211000,308.742000,486.404000,271.019000,489.400000,253.000000,490.825000,236.893000,488.197000
202.985000,506.994000,226.088000,496.901000,247.329000,490.590000,262.454000,495.450000,279.619000,491.698000,301.851000,499.367000,322.716000,509.344000,301.397000,526.009000,279.720000,532.557000,261.413000,533.685000,244.507000,531.252000,224.240000,523.215000,213.839000,508.050000,246.260000,506.173000,262.039000,508.302000,279.407000,506.959000,312.610000,510.149000,278.862000,509.334000,261.420000,510.742000,245.491000,508.359000
187.897000,455.914000,210.879000,445.605000,231.269000,439.608000,246.621000,443.871000,263.879000,439.639000,286.123000,445.795000,307.817000,453.877000,286.379000,470.578000,264.927000,477.085000,246.415000,478.629000,229.337000,476.786000,209.231000,470.221000,198.368000,456.524000,230.377000,454.685000,246.405000,456.322000,263.869000,454.483000,298.530000,455.244000,263.086000,455.626000,245.457000,457.330000,229.258000,455.556000
625.548000,1614.450000,698.581000,1592.220000,766.972000,1584.590000,826.956000,1599.340000,898.089000,1586.240000,974.059000,1598.180000,1037.070000,1619.300000,970.783000,1681.350000,897.653000,1712.860000,822.553000,1724.490000,755.619000,1715.500000,688.732000,1682.990000,658.408000,1625.670000,764.862000,1635.180000,827.761000,1644.150000,899.311000,1634.270000,1004.800000,1628.360000,896.216000,1634.390000,823.086000,1648.250000,759.030000,1639.750000
646.225000,1637.470000,723.847000,1604.270000,794.115000,1583.160000,852.851000,1596.140000,917.703000,1578.180000,994.092000,1592.090000,1059.740000,1617.860000,995.801000,1681.810000,925.284000,1716.140000,855.683000,1728.910000,791.716000,1724.670000,721.330000,1699.100000,684.197000,1642.590000,794.265000,1641.230000,854.804000,1644.930000,920.922000,1633.080000,1023.760000,1627.230000,918.925000,1637.240000,852.126000,1651.370000,790.998000,1647.150000
780.488000,2136.680000,919.342000,2126.110000,1035.320000,2121.800000,1124.190000,2142.470000,1227.360000,2124.690000,1352.920000,2130.880000,1460.960000,2146.390000,1348.090000,2251.790000,1228.210000,2297.250000,1120.940000,2311.240000,1023.050000,2297.080000,909.585000,2248.750000,832.993000,2156.700000,1028.560000,2196.020000,1121.480000,2208.690000,1225.330000,2193.070000,1416.670000,2160.690000,1221.450000,2195.010000,1117.520000,2209.880000,1023.100000,2196.300000
490.906000,1492.670000,566.667000,1495.760000,634.552000,1500.510000,687.814000,1516.710000,754.374000,1501.790000,828.803000,1505.630000,904.213000,1502.760000,827.063000,1576.090000,755.897000,1616.140000,686.347000,1627.970000,625.356000,1619.120000,557.774000,1580.140000,520.335000,1507.360000,635.167000,1538.370000,690.526000,1549.190000,758.142000,1538.000000,869.910000,1515.210000,755.603000,1540.710000,686.836000,1555.480000,630.170000,1545.650000
709.982000,1979.910000,810.810000,1957.800000,892.963000,1939.340000,944.809000,1952.890000,1003.890000,1935.900000,1096.070000,1947.290000,1183.900000,1965.220000,1098.900000,2046.560000,1012.160000,2080.360000,949.265000,2089.760000,889.782000,2083.890000,808.194000,2055.270000,752.500000,1990.510000,890.892000,2000.790000,945.252000,2004.920000,1005.080000,1994.610000,1146.120000,1975.580000,1003.590000,1996.240000,943.206000,2006.170000,887.822000,1999.830000
510.657000,1497.060000,564.806000,1481.640000,615.525000,1473.390000,656.679000,1488.750000,704.951000,1478.310000,761.192000,1494.110000,809.423000,1509.700000,761.481000,1561.870000,708.876000,1585.270000,657.316000,1590.830000,609.557000,1581.820000,560.822000,1555.570000,540.475000,1504.500000,613.053000,1509.410000,656.329000,1518.200000,704.842000,1513.210000,782.579000,1516.570000,705.888000,1515.600000,657.035000,1522.960000,612.520000,1512.900000
1059.540000,2747.170000,1205.140000,2740.380000,1345.240000,2738.060000,1447.240000,2766.670000,1566.280000,2741.720000,1706.210000,2742.960000,1814.840000,2751.280000,1700.060000,2879.470000,1562.990000,2947.290000,1437.920000,2970.900000,1323.220000,2955.090000,1187.620000,2891.870000,1119.590000,2774.060000,1340.000000,2820.560000,1447.210000,2835.200000,1567.570000,2816.780000,1761.310000,2774.990000,1564.320000,2816.670000,1442.740000,2844.400000,1334.260000,2829.520000
500.941000,1302.650000,557.841000,1278.920000,611.038000,1260.220000,661.242000,1264.240000,715.662000,1243.370000,778.378000,1240.710000,837.336000,1242.990000,792.177000,1300.400000,740.637000,1336.090000,681.749000,1353.110000,628.724000,1355.250000,569.370000,1341.150000,531.583000,1302.920000,615.798000,1297.610000,666.392000,1295.790000,722.502000,1278.970000,812.561000,1253.110000,723.834000,1281.320000,667.500000,1298.220000,615.832000,1298.980000
168.749000,474.365000,193.054000,467.589000,213.846000,463.249000,229.060000,468.289000,246.439000,464.330000,266.701000,469.799000,286.756000,476.021000,265.880000,493.500000,246.062000,501.249000,227.617000,502.925000,210.710000,500.693000,190.719000,492.789000,179.244000,476.332000,212.859000,477.553000,228.637000,480.010000,246.268000,478.144000,276.340000,478.105000,245.745000,478.541000,228.095000,480.718000,212.087000,478.274000
213.502000,495.492000,236.826000,484.723000,260.915000,478.633000,276.630000,481.994000,294.561000,476.886000,318.595000,481.268000,340.287000,489.571000,320.761000,508.337000,298.256000,518.329000,278.976000,521.267000,261.584000,520.216000,237.658000,512.497000,223.878000,495.777000,261.417000,493.541000,277.396000,494.092000,295.840000,491.307000,330.381000,491.399000,296.022000,494.953000,277.533000,497.856000,261.563000,496.625000
518.302000,1237.640000,583.870000,1220.600000,643.739000,1210.850000,692.111000,1223.750000,745.087000,1210.040000,804.632000,1217.290000,850.811000,1228.330000,803.660000,1289.430000,746.160000,1318.950000,690.133000,1328.210000,636.770000,1321.360000,578.577000,1293.800000,548.358000,1244.740000,641.187000,1254.730000,691.181000,1260.250000,744.887000,1251.780000,825.788000,1237.850000,742.419000,1250.860000,688.827000,1261.570000,638.104000,1254.600000
532.681000,1292.880000,584.947000,1270.950000,634.252000,1257.780000,673.350000,1269.650000,716.954000,1257.590000,772.242000,1270.290000,820.263000,1285.230000,772.942000,1339.920000,721.540000,1361.160000,674.260000,1367.050000,630.312000,1361.490000,579.743000,1338.960000,558.240000,1296.750000,633.900000,1298.580000,674.810000,1303.380000,719.075000,1297.790000,798.024000,1291.250000,716.239000,1298.430000,671.276000,1306.220000,629.829000,1300.940000
390.060000,923.560000,440.951000,905.751000,487.656000,895.699000,521.282000,904.459000,558.637000,893.995000,601.397000,903.200000,641.955000,915.073000,600.964000,954.864000,560.526000,974.867000,520.507000,982.047000,483.496000,979.499000,438.784000,962.917000,414.030000,926.070000,487.249000,927.526000,521.796000,930.858000,559.852000,923.893000,618.097000,921.223000,559.255000,920.532000,521.246000,930.247000,486.253000,927.622000
298.311000,989.009000,348.328000,991.196000,393.191000,991.938000,423.693000,1003.990000,460.676000,998.592000,506.628000,1006.040000,552.667000,1009.320000,500.834000,1054.440000,454.142000,1072.510000,415.357000,1075.160000,380.880000,1066.850000,339.674000,1041.760000,317.509000,997.584000,390.265000,1020.040000,422.352000,1027.900000,459.856000,1024.860000,531.588000,1016.030000,456.999000,1024.560000,419.486000,1028.450000,387.045000,1020.490000
301.899000,813.773000,348.090000,816.827000,388.225000,819.361000,420.434000,827.298000,459.581000,819.332000,500.964000,817.406000,543.711000,811.903000,500.515000,850.634000,459.575000,872.872000,418.751000,879.064000,383.532000,874.350000,343.794000,854.681000,317.430000,820.339000,387.274000,835.731000,420.709000,841.571000,460.317000,834.782000,527.806000,818.888000,459.216000,838.744000,419.486000,845.927000,385.504000,840.767000
228.800000,606.092000,266.048000,605.594000,299.094000,604.679000,319.774000,610.412000,344.048000,604.717000,376.118000,606.724000,409.170000,606.875000,376.372000,638.421000,345.527000,652.901000,319.938000,656.355000,296.941000,653.593000,264.258000,639.616000,242.044000,610.264000,298.722000,622.212000,320.085000,625.194000,344.713000,621.299000,396.240000,611.306000,344.337000,623.045000,319.585000,626.826000,298.007000,623.891000
314.309000,842.272000,359.561000,835.758000,402.360000,834.069000,431.816000,843.603000,466.245000,836.540000,510.762000,841.496000,551.617000,846.720000,509.016000,899.110000,464.981000,923.039000,428.255000,927.774000,394.463000,921.553000,353.027000,895.816000,331.919000,849.035000,401.153000,858.510000,431.979000,864.213000,466.738000,859.648000,533.721000,853.822000,465.512000,878.645000,430.128000,884.398000,398.371000,878.369000
357.432000,1057.360000,410.359000,1053.280000,461.090000,1052.590000,496.593000,1062.940000,536.626000,1054.080000,588.421000,1056.320000,635.220000,1057.230000,588.271000,1122.280000,537.721000,1151.740000,494.959000,1158.630000,454.846000,1152.290000,404.627000,1122.380000,378.837000,1066.000000,460.014000,1080.330000,496.998000,1086.330000,537.512000,1079.870000,614.989000,1066.240000,535.821000,1100.990000,494.803000,1109.360000,456.700000,1102.980000
654.393000,1695.130000,733.937000,1677.390000,801.263000,1658.670000,860.244000,1675.210000,927.381000,1659.460000,995.854000,1670.330000,1049.210000,1687.740000,994.795000,1741.070000,930.932000,1776.190000,861.102000,1788.490000,796.515000,1780.890000,730.833000,1757.460000,693.782000,1704.310000,796.716000,1707.930000,857.765000,1715.820000,925.817000,1706.640000,1018.750000,1697.810000,926.236000,1700.770000,859.033000,1712.900000,797.387000,1703.520000
315.253000,947.751000,355.852000,937.964000,391.302000,932.014000,416.690000,939.472000,445.495000,932.389000,483.064000,940.131000,521.445000,948.946000,482.643000,981.328000,446.409000,994.918000,415.536000,997.905000,387.492000,994.571000,352.923000,980.434000,332.311000,951.163000,390.529000,955.859000,416.816000,959.360000,446.117000,955.489000,503.015000,952.890000,444.914000,955.956000,415.488000,959.645000,388.932000,955.977000
207.313000,534.094000,231.748000,524.180000,253.955000,517.465000,268.497000,521.839000,284.280000,517.494000,307.649000,524.086000,330.833000,532.816000,308.319000,552.276000,286.538000,560.636000,269.584000,562.664000,253.466000,561.147000,231.808000,553.535000,218.652000,534.830000,254.300000,534.464000,269.093000,535.695000,285.249000,533.570000,318.973000,534.283000,285.323000,536.112000,269.087000,538.376000,254.198000,536.942000
466.126000,1024.560000,524.244000,1015.990000,574.167000,1010.350000,611.867000,1018.390000,653.944000,1007.920000,703.051000,1009.560000,748.444000,1011.410000,705.276000,1063.100000,659.673000,1086.280000,615.203000,1093.280000,573.989000,1089.170000,523.823000,1069.340000,492.285000,1028.630000,571.661000,1039.240000,610.910000,1043.450000,653.403000,1035.450000,728.543000,1018.570000,652.603000,1037.000000,610.639000,1045.400000,570.540000,1040.980000
429.568000,995.289000,471.228000,985.506000,509.243000,980.158000,539.795000,990.443000,575.630000,982.206000,617.127000,989.482000,655.330000,998.729000,616.644000,1035.830000,576.541000,1052.310000,538.643000,1057.100000,503.928000,1050.920000,467.181000,1033.420000,448.781000,1001.850000,507.804000,1005.210000,539.847000,1010.890000,576.083000,1006.160000,636.771000,1004.520000,574.601000,1008.430000,538.163000,1014.150000,505.635000,1007.990000
310.842000,828.162000,352.742000,816.866000,395.528000,810.806000,427.907000,817.523000,465.034000,807.287000,511.069000,809.029000,557.615000,814.106000,513.986000,858.986000,469.645000,882.062000,430.087000,890.024000,395.081000,887.878000,352.033000,871.873000,328.531000,832.474000,397.496000,838.501000,430.660000,841.158000,468.596000,833.422000,539.278000,821.330000,466.493000,838.223000,428.269000,846.598000,394.974000,844.345000
207.508000,516.410000,234.147000,509.831000,260.497000,507.582000,278.952000,512.677000,301.872000,508.558000,327.804000,512.859000,352.185000,520.265000,327.493000,539.168000,301.577000,549.973000,277.584000,552.177000,256.828000,549.121000,231.793000,538.186000,218.109000,518.632000,259.572000,521.415000,278.766000,524.226000,301.997000,522.159000,341.747000,522.319000,301.409000,525.198000,278.127000,527.498000,258.900000,524.500000
201.019000,520.245000,225.790000,508.456000,249.308000,501.825000,265.925000,505.977000,285.341000,500.846000,308.792000,506.148000,329.917000,515.645000,309.992000,532.781000,287.963000,541.620000,267.572000,544.381000,248.957000,542.733000,226.058000,536.564000,211.993000,520.841000,249.312000,516.869000,266.428000,518.284000,286.233000,515.315000,319.764000,517.363000,286.077000,516.461000,266.423000,519.561000,249.261000,517.530000
199.002000,459.023000,218.415000,448.100000,237.087000,441.324000,250.578000,445.283000,265.148000,441.189000,286.094000,447.238000,307.116000,455.537000,287.266000,473.601000,268.002000,480.478000,252.128000,482.058000,237.354000,480.722000,218.628000,474.320000,208.866000,458.965000,237.416000,456.535000,251.114000,457.639000,266.081000,455.891000,296.960000,456.835000,265.759000,458.825000,250.706000,460.530000,236.838000,459.146000
176.926000,498.452000,201.630000,486.535000,224.643000,479.859000,241.697000,484.845000,260.989000,480.064000,284.526000,486.876000,306.172000,497.523000,284.637000,515.028000,262.190000,524.029000,241.636000,526.374000,222.807000,524.546000,200.434000,516.723000,188.231000,499.138000,224.354000,497.168000,241.828000,498.998000,261.532000,496.945000,294.619000,498.701000,261.351000,498.901000,241.574000,501.494000,223.946000,499.441000
191.024000,441.151000,214.099000,428.750000,234.223000,421.667000,248.442000,425.851000,263.880000,421.824000,283.915000,429.034000,303.602000,439.707000,284.205000,453.957000,265.155000,460.135000,248.543000,461.558000,232.970000,460.301000,213.332000,454.969000,201.646000,441.098000,233.872000,437.849000,248.417000,439.002000,264.191000,437.498000,293.050000,440.350000,263.998000,437.882000,248.167000,439.396000,233.543000,438.150000
201.817000,501.071000,226.876000,489.380000,250.618000,483.067000,268.507000,487.616000,288.674000,482.949000,313.647000,489.244000,336.569000,499.139000,314.195000,521.197000,290.367000,531.734000,268.733000,534.214000,248.932000,532.291000,225.356000,522.710000,212.793000,502.271000,250.238000,499.416000,268.621000,501.205000,289.091000,498.848000,325.926000,500.871000,288.929000,507.872000,268.163000,510.446000,249.380000,508.433000
195.695000,472.174000,220.313000,464.558000,242.462000,459.999000,258.673000,464.574000,276.689000,459.826000,301.185000,464.111000,323.458000,470.082000,301.702000,491.998000,278.211000,502.400000,258.894000,504.930000,240.597000,502.784000,218.666000,492.958000,206.300000,474.731000,242.110000,475.749000,258.933000,477.528000,277.211000,475.222000,313.607000,472.465000,276.734000,478.769000,258.188000,481.365000,241.095000,479.263000
209.723000,527.368000,233.711000,510.659000,255.291000,500.986000,270.815000,505.262000,287.295000,500.495000,311.601000,509.870000,334.538000,523.776000,312.970000,542.882000,290.782000,550.420000,272.822000,552.225000,255.566000,550.919000,233.959000,544.358000,221.899000,526.833000,255.378000,520.589000,271.234000,521.479000,288.039000,519.586000,322.584000,524.118000,288.158000,523.679000,271.178000,525.445000,255.049000,524.043000
182.799000,464.075000,210.671000,455.876000,234.867000,450.633000,251.190000,455.842000,269.552000,452.376000,293.225000,459.617000,316.026000,468.469000,291.928000,487.174000,268.859000,494.497000,249.552000,495.582000,231.466000,492.927000,208.193000,484.121000,193.475000,465.553000,233.956000,467.369000,250.809000,469.739000,269.397000,468.269000,305.698000,469.579000,268.697000,471.352000,250.064000,472.570000,233.051000,470.218000
181.474000,453.593000,207.500000,445.397000,230.265000,441.481000,247.020000,446.379000,266.133000,442.785000,288.787000,448.545000,310.797000,456.712000,287.600000,473.239000,265.156000,480.043000,244.964000,481.287000,226.774000,478.958000,204.829000,471.094000,191.438000,454.980000,229.237000,456.955000,246.531000,459.350000,265.927000,457.683000,300.737000,457.834000,264.994000,458.646000,245.576000,460.069000,228.153000,457.821000
